customer_id,region,age_group,gender,last_order_date,total_orders,days_inactive,churn_status
14938,Europe,18-24,Male,2010-05-26,2,562,Churned
15323,Europe,25-34,Female,2010-05-26,3,562,Churned
16046,Europe,35-44,Female,2010-05-26,1,562,Churned
16067,Europe,18-24,Female,2010-05-26,3,562,Churned
16604,Europe,35-44,Female,2010-05-26,2,562,Churned
16844,Europe,35-44,Female,2010-05-26,2,562,Churned
17074,Europe,25-34,Male,2010-05-26,1,562,Churned
15278,Europe,18-24,Female,2010-05-27,4,561,Churned
15340,Europe,35-44,Female,2010-05-27,1,561,Churned
15878,Europe,35-44,Male,2010-05-27,2,561,Churned
16695,Europe,18-24,Female,2010-05-27,2,561,Churned
12499,Europe,55+,Female,2010-05-28,1,560,Churned
16035,Europe,35-44,Male,2010-05-28,1,560,Churned
17583,Europe,25-34,Female,2010-05-28,1,560,Churned
12943,Europe,18-24,Female,2010-05-30,2,558,Churned
17617,Europe,25-34,Male,2010-05-30,1,558,Churned
15711,Europe,25-34,Female,2010-06-01,2,556,Churned
18038,Europe,35-44,Female,2010-06-01,1,556,Churned
12677,Europe,55+,Female,2010-06-02,2,555,Churned
14033,Europe,25-34,Other,2010-06-02,1,555,Churned
15305,Europe,18-24,Female,2010-06-02,1,555,Churned
15715,Europe,45-54,Male,2010-06-02,5,555,Churned
16896,Europe,35-44,Female,2010-06-02,1,555,Churned
17845,Europe,18-24,Male,2010-06-02,4,555,Churned
16798,Europe,35-44,Male,2010-06-03,3,554,Churned
17216,Europe,25-34,Male,2010-06-03,1,554,Churned
12675,Europe,35-44,Female,2010-06-04,2,553,Churned
15731,Europe,55+,Female,2010-06-04,1,553,Churned
18206,Europe,45-54,Female,2010-06-04,1,553,Churned
12911,Europe,25-34,Female,2010-06-06,1,551,Churned
13056,Europe,25-34,Female,2010-06-06,1,551,Churned
15956,Europe,25-34,Female,2010-06-06,2,551,Churned
16335,Europe,35-44,Female,2010-06-06,7,551,Churned
17009,Europe,25-34,Female,2010-06-06,1,551,Churned
17915,Europe,35-44,Female,2010-06-06,1,551,Churned
18137,Europe,35-44,Female,2010-06-06,2,551,Churned
18234,Europe,25-34,Female,2010-06-06,1,551,Churned
14028,Europe,25-34,Female,2010-06-07,3,550,Churned
14786,Europe,18-24,Female,2010-06-07,1,550,Churned
17784,Europe,25-34,Male,2010-06-07,1,550,Churned
18100,Europe,45-54,Male,2010-06-07,1,550,Churned
14671,Europe,35-44,Male,2010-06-08,2,549,Churned
17543,Europe,45-54,Male,2010-06-08,1,549,Churned
18103,Europe,18-24,Female,2010-06-08,1,549,Churned
12634,North America,25-34,Female,2010-06-09,1,548,Churned
15352,Europe,25-34,Female,2010-06-09,1,548,Churned
17417,Europe,25-34,Female,2010-06-09,1,548,Churned
17808,Europe,35-44,Female,2010-06-09,4,548,Churned
17971,Europe,45-54,Female,2010-06-09,1,548,Churned
13438,Europe,25-34,Female,2010-06-10,1,547,Churned
15183,Europe,45-54,Female,2010-06-10,3,547,Churned
15684,Europe,45-54,Female,2010-06-10,3,547,Churned
16862,Europe,25-34,Male,2010-06-10,4,547,Churned
13337,Europe,18-24,Female,2010-06-11,1,546,Churned
13794,Europe,25-34,Female,2010-06-11,1,546,Churned
16547,Europe,25-34,Female,2010-06-11,1,546,Churned
17246,Europe,35-44,Female,2010-06-11,2,546,Churned
17902,Europe,25-34,Female,2010-06-11,1,546,Churned
13190,Europe,35-44,Male,2010-06-13,3,544,Churned
13619,Europe,35-44,Male,2010-06-13,2,544,Churned
16132,Europe,25-34,Female,2010-06-13,2,544,Churned
13383,Europe,35-44,Female,2010-06-14,1,543,Churned
15905,Europe,18-24,Male,2010-06-14,1,543,Churned
16622,Europe,25-34,Female,2010-06-14,1,543,Churned
17922,Europe,55+,Female,2010-06-14,1,543,Churned
18020,Europe,35-44,Male,2010-06-14,1,543,Churned
15816,Europe,25-34,Female,2010-06-15,2,542,Churned
15926,Europe,25-34,Female,2010-06-15,1,542,Churned
17020,Europe,45-54,Male,2010-06-15,2,542,Churned
13112,Europe,25-34,Female,2010-06-16,1,541,Churned
13586,Europe,18-24,Female,2010-06-16,1,541,Churned
14374,Europe,35-44,Female,2010-06-16,1,541,Churned
15040,Europe,35-44,Female,2010-06-16,1,541,Churned
16538,Europe,25-34,Female,2010-06-16,3,541,Churned
17401,Europe,55+,Female,2010-06-16,1,541,Churned
12746,Europe,25-34,Female,2010-06-17,1,540,Churned
13608,Europe,55+,Male,2010-06-17,1,540,Churned
15718,Europe,18-24,Female,2010-06-17,1,540,Churned
16492,Europe,25-34,Male,2010-06-17,1,540,Churned
16661,Europe,55+,Other,2010-06-17,4,540,Churned
16925,Europe,25-34,Male,2010-06-17,1,540,Churned
17610,Europe,55+,Female,2010-06-17,5,540,Churned
17953,Europe,35-44,Male,2010-06-17,1,540,Churned
12932,Europe,55+,Female,2010-06-18,8,539,Churned
13676,Europe,45-54,Female,2010-06-18,2,539,Churned
14919,Europe,18-24,Female,2010-06-18,1,539,Churned
15538,Europe,55+,Female,2010-06-20,6,537,Churned
16486,Europe,45-54,Female,2010-06-20,1,537,Churned
18128,Europe,35-44,Female,2010-06-20,1,537,Churned
15126,Europe,55+,Male,2010-06-21,2,536,Churned
16390,Europe,25-34,Female,2010-06-21,3,536,Churned
17192,Europe,25-34,Male,2010-06-21,1,536,Churned
12774,Europe,45-54,Female,2010-06-22,1,535,Churned
14874,Europe,55+,Female,2010-06-22,1,535,Churned
12810,Asia-Pacific,18-24,Male,2010-06-23,2,534,Churned
13942,Europe,18-24,Female,2010-06-23,1,534,Churned
14509,Europe,35-44,Male,2010-06-23,1,534,Churned
15913,Europe,18-24,Female,2010-06-23,1,534,Churned
15991,Europe,25-34,Female,2010-06-23,1,534,Churned
17304,Europe,25-34,Female,2010-06-23,1,534,Churned
12741,North America,25-34,Male,2010-06-24,1,533,Churned
16683,Europe,55+,Female,2010-06-24,1,533,Churned
17099,Europe,25-34,Female,2010-06-24,1,533,Churned
13057,Europe,35-44,Female,2010-06-27,3,530,Churned
13585,Europe,25-34,Female,2010-06-27,3,530,Churned
15102,Europe,25-34,Male,2010-06-27,2,530,Churned
16453,Europe,35-44,Male,2010-06-27,2,530,Churned
18214,Europe,25-34,Male,2010-06-27,4,530,Churned
12485,Europe,35-44,Male,2010-06-28,1,529,Churned
12799,Asia-Pacific,55+,Male,2010-06-28,1,529,Churned
16733,Europe,35-44,Female,2010-06-28,1,529,Churned
17437,Europe,25-34,Female,2010-06-28,1,529,Churned
17448,Europe,35-44,Female,2010-06-28,41,529,Churned
12529,Europe,25-34,Female,2010-06-29,1,528,Churned
13620,Europe,45-54,Female,2010-06-29,1,528,Churned
14774,Europe,25-34,Female,2010-06-29,1,528,Churned
14835,Europe,25-34,Male,2010-06-29,2,528,Churned
17332,Europe,35-44,Male,2010-06-29,5,528,Churned
13872,Europe,25-34,Female,2010-06-30,3,527,Churned
15486,Europe,25-34,Male,2010-06-30,1,527,Churned
17748,Europe,55+,Male,2010-06-30,1,527,Churned
15851,Europe,35-44,Female,2010-07-01,1,526,Churned
14366,Europe,25-34,Male,2010-07-02,1,525,Churned
13125,Europe,45-54,Male,2010-07-04,1,523,Churned
12469,Other,45-54,Male,2010-07-05,2,522,Churned
14900,Europe,55+,Female,2010-07-05,1,522,Churned
16158,Europe,25-34,Male,2010-07-05,9,522,Churned
16974,Europe,55+,Female,2010-07-05,2,522,Churned
12730,Europe,45-54,Female,2010-07-06,1,521,Churned
12825,Europe,55+,Female,2010-07-06,2,521,Churned
14876,Europe,45-54,Male,2010-07-06,2,521,Churned
15650,Europe,25-34,Female,2010-07-06,2,521,Churned
12632,Europe,55+,Female,2010-07-07,2,520,Churned
14279,Europe,18-24,Female,2010-07-07,2,520,Churned
15056,Europe,35-44,Male,2010-07-07,1,520,Churned
15137,Europe,35-44,Female,2010-07-07,2,520,Churned
16443,Europe,55+,Female,2010-07-07,1,520,Churned
16649,Europe,45-54,Female,2010-07-07,1,520,Churned
17129,Europe,25-34,Female,2010-07-07,1,520,Churned
13997,Europe,35-44,Female,2010-07-08,3,519,Churned
14695,Europe,35-44,Female,2010-07-08,3,519,Churned
16544,Europe,35-44,Female,2010-07-08,4,519,Churned
18279,Europe,45-54,Male,2010-07-08,1,519,Churned
14580,Europe,45-54,Female,2010-07-09,1,518,Churned
13595,Europe,35-44,Female,2010-07-11,3,516,Churned
14516,Europe,35-44,Male,2010-07-11,1,516,Churned
13779,Europe,35-44,Male,2010-07-12,1,515,Churned
17847,Europe,18-24,Female,2010-07-12,2,515,Churned
18238,Europe,45-54,Male,2010-07-12,1,515,Churned
14069,Europe,25-34,Female,2010-07-13,2,514,Churned
17773,Europe,55+,Female,2010-07-13,2,514,Churned
13559,Europe,45-54,Male,2010-07-15,2,512,Churned
14007,Europe,35-44,Male,2010-07-15,1,512,Churned
14084,Europe,35-44,Female,2010-07-15,1,512,Churned
15259,Europe,35-44,Male,2010-07-15,4,512,Churned
15542,Europe,25-34,Female,2010-07-15,3,512,Churned
16251,Europe,25-34,Male,2010-07-15,1,512,Churned
16435,Europe,25-34,Female,2010-07-15,3,512,Churned
17145,Europe,18-24,Female,2010-07-15,4,512,Churned
17559,Europe,18-24,Female,2010-07-15,1,512,Churned
13074,Europe,45-54,Female,2010-07-16,4,511,Churned
14430,Europe,45-54,Female,2010-07-16,3,511,Churned
14486,Europe,35-44,Male,2010-07-16,2,511,Churned
14563,Europe,25-34,Female,2010-07-18,2,509,Churned
14674,Europe,25-34,Male,2010-07-18,1,509,Churned
15633,Europe,25-34,Female,2010-07-18,13,509,Churned
17261,Europe,55+,Male,2010-07-18,1,509,Churned
17541,Europe,35-44,Female,2010-07-18,1,509,Churned
18021,Europe,35-44,Female,2010-07-18,2,509,Churned
13734,Europe,35-44,Female,2010-07-19,4,508,Churned
15788,Europe,35-44,Male,2010-07-19,1,508,Churned
16467,Europe,55+,Female,2010-07-19,7,508,Churned
17395,Europe,35-44,Male,2010-07-19,1,508,Churned
14061,Europe,55+,Female,2010-07-20,3,507,Churned
14797,Europe,35-44,Female,2010-07-20,1,507,Churned
13913,Europe,25-34,Female,2010-07-21,1,506,Churned
13371,Europe,35-44,Male,2010-07-22,2,505,Churned
13788,Europe,35-44,Female,2010-07-22,1,505,Churned
14166,Europe,35-44,Female,2010-07-22,2,505,Churned
14858,Europe,25-34,Female,2010-07-22,1,505,Churned
16165,Europe,45-54,Male,2010-07-22,1,505,Churned
16736,Europe,35-44,Male,2010-07-22,5,505,Churned
17177,Europe,45-54,Female,2010-07-22,1,505,Churned
12595,Europe,18-24,Male,2010-07-23,1,504,Churned
18132,Europe,25-34,Female,2010-07-23,1,504,Churned
13201,Europe,25-34,Male,2010-07-25,4,502,Churned
15431,Europe,25-34,Male,2010-07-25,1,502,Churned
15946,Europe,45-54,Female,2010-07-25,3,502,Churned
16075,Europe,18-24,Female,2010-07-25,2,502,Churned
16894,Europe,35-44,Female,2010-07-25,3,502,Churned
17112,Europe,35-44,Male,2010-07-25,1,502,Churned
12813,Europe,25-34,Male,2010-07-26,3,501,Churned
13433,Europe,45-54,Female,2010-07-26,4,501,Churned
14115,Europe,25-34,Male,2010-07-26,2,501,Churned
14435,Europe,25-34,Other,2010-07-26,1,501,Churned
15015,Europe,35-44,Male,2010-07-26,13,501,Churned
17224,Europe,45-54,Female,2010-07-26,1,501,Churned
17494,Europe,18-24,Female,2010-07-26,1,501,Churned
12801,Europe,45-54,Male,2010-07-27,1,500,Churned
13855,Europe,25-34,Female,2010-07-27,4,500,Churned
14384,Europe,25-34,Female,2010-07-27,1,500,Churned
15284,Europe,25-34,Female,2010-07-27,1,500,Churned
16219,Europe,35-44,Female,2010-07-27,1,500,Churned
17918,Europe,55+,Male,2010-07-27,3,500,Churned
18026,Europe,35-44,Female,2010-07-27,2,500,Churned
13796,Europe,18-24,Male,2010-07-28,1,499,Churned
15331,Europe,35-44,Male,2010-07-28,3,499,Churned
15873,Europe,35-44,Male,2010-07-28,4,499,Churned
16937,Europe,55+,Female,2010-07-28,1,499,Churned
18207,Europe,25-34,Female,2010-07-28,1,499,Churned
12525,Europe,35-44,Female,2010-07-29,3,498,Churned
12737,Europe,45-54,Male,2010-07-29,1,498,Churned
14833,Europe,25-34,Female,2010-07-29,1,498,Churned
17168,Europe,25-34,Female,2010-07-29,1,498,Churned
18264,Europe,35-44,Female,2010-07-29,1,498,Churned
13766,Europe,35-44,Male,2010-08-01,1,495,Churned
15077,Europe,25-34,Male,2010-08-02,2,494,Churned
15200,Europe,25-34,Female,2010-08-02,1,494,Churned
13679,Europe,45-54,Male,2010-08-03,3,493,Churned
14253,Europe,35-44,Female,2010-08-03,2,493,Churned
17665,Europe,35-44,Female,2010-08-03,1,493,Churned
12998,Europe,25-34,Male,2010-08-04,3,492,Churned
15369,Europe,45-54,Male,2010-08-04,11,492,Churned
15387,Europe,25-34,Male,2010-08-04,1,492,Churned
15798,Europe,35-44,Female,2010-08-04,3,492,Churned
16334,Europe,35-44,Female,2010-08-04,1,492,Churned
16417,Europe,18-24,Male,2010-08-04,1,492,Churned
16742,Europe,45-54,Female,2010-08-04,13,492,Churned
13084,Europe,25-34,Female,2010-08-05,1,491,Churned
14043,Europe,25-34,Female,2010-08-05,2,491,Churned
14521,Europe,25-34,Female,2010-08-05,1,491,Churned
15403,Europe,55+,Male,2010-08-05,2,491,Churned
17156,Europe,35-44,Female,2010-08-05,1,491,Churned
15908,Europe,55+,Male,2010-08-06,2,490,Churned
14575,Europe,35-44,Female,2010-08-08,1,488,Churned
16196,Europe,25-34,Female,2010-08-08,1,488,Churned
16939,Europe,45-54,Female,2010-08-08,3,488,Churned
13653,Europe,35-44,Male,2010-08-09,1,487,Churned
13783,Europe,45-54,Male,2010-08-09,4,487,Churned
15013,Europe,45-54,Female,2010-08-09,10,487,Churned
15595,Europe,25-34,Female,2010-08-09,1,487,Churned
17482,Europe,35-44,Male,2010-08-09,2,487,Churned
12745,Europe,25-34,Male,2010-08-10,2,486,Churned
13839,Europe,18-24,Female,2010-08-10,1,486,Churned
14144,Europe,35-44,Male,2010-08-10,1,486,Churned
12771,Europe,25-34,Female,2010-08-11,1,485,Churned
14736,Europe,45-54,Female,2010-08-11,2,485,Churned
14822,Europe,25-34,Female,2010-08-11,1,485,Churned
16632,Europe,25-34,Female,2010-08-11,2,485,Churned
12542,Europe,35-44,Female,2010-08-12,2,484,Churned
12959,Europe,25-34,Female,2010-08-12,1,484,Churned
13150,Europe,35-44,Female,2010-08-12,3,484,Churned
14630,Europe,45-54,Male,2010-08-12,1,484,Churned
14153,Europe,35-44,Male,2010-08-13,1,483,Churned
14872,Europe,25-34,Male,2010-08-13,3,483,Churned
14097,Europe,25-34,Female,2010-08-15,2,481,Churned
14996,Europe,25-34,Male,2010-08-15,2,481,Churned
15893,Europe,55+,Other,2010-08-15,1,481,Churned
16631,Europe,25-34,Male,2010-08-15,7,481,Churned
12687,Europe,18-24,Female,2010-08-16,1,480,Churned
13063,Europe,55+,Male,2010-08-16,1,480,Churned
14011,Europe,25-34,Male,2010-08-16,2,480,Churned
15008,Europe,25-34,Female,2010-08-16,2,480,Churned
14531,Europe,35-44,Male,2010-08-17,1,479,Churned
14749,Europe,25-34,Male,2010-08-17,1,479,Churned
15072,Europe,35-44,Female,2010-08-17,1,479,Churned
15268,Europe,45-54,Female,2010-08-18,3,478,Churned
15310,Europe,45-54,Female,2010-08-18,1,478,Churned
17627,Europe,25-34,Male,2010-08-18,1,478,Churned
16286,Europe,25-34,Female,2010-08-19,2,477,Churned
16299,Europe,35-44,Female,2010-08-19,1,477,Churned
17599,Europe,18-24,Female,2010-08-19,1,477,Churned
17745,Europe,35-44,Female,2010-08-19,2,477,Churned
13965,Europe,35-44,Male,2010-08-20,3,476,Churned
15702,Africa,25-34,Male,2010-08-20,1,476,Churned
16234,Europe,35-44,Female,2010-08-20,3,476,Churned
16294,Europe,55+,Male,2010-08-20,1,476,Churned
16396,Europe,25-34,Other,2010-08-20,1,476,Churned
16562,Europe,45-54,Male,2010-08-20,1,476,Churned
16890,Europe,35-44,Female,2010-08-20,3,476,Churned
17699,Europe,45-54,Female,2010-08-20,2,476,Churned
18286,Europe,55+,Female,2010-08-20,2,476,Churned
14767,Europe,35-44,Male,2010-08-22,1,474,Churned
15055,Europe,25-34,Female,2010-08-22,3,474,Churned
16004,Europe,35-44,Male,2010-08-22,5,474,Churned
17471,Europe,35-44,Female,2010-08-22,1,474,Churned
14187,Europe,35-44,Female,2010-08-23,1,473,Churned
15003,Europe,45-54,Male,2010-08-23,6,473,Churned
18140,Other,25-34,Female,2010-08-23,1,473,Churned
12765,Europe,55+,Male,2010-08-24,6,472,Churned
13123,Europe,18-24,Female,2010-08-24,2,472,Churned
13361,Europe,55+,Female,2010-08-24,2,472,Churned
13415,Europe,18-24,Female,2010-08-24,4,472,Churned
15666,Europe,35-44,Male,2010-08-24,2,472,Churned
17292,Europe,25-34,Female,2010-08-24,2,472,Churned
17336,Europe,25-34,Female,2010-08-24,1,472,Churned
18124,Europe,35-44,Male,2010-08-24,1,472,Churned
14260,Europe,35-44,Male,2010-08-25,3,471,Churned
14787,Europe,25-34,Male,2010-08-25,1,471,Churned
17963,Europe,25-34,Female,2010-08-25,4,471,Churned
12800,Europe,55+,Female,2010-08-26,2,470,Churned
13024,Europe,25-34,Female,2010-08-26,2,470,Churned
14026,Europe,25-34,Female,2010-08-26,2,470,Churned
14268,Europe,18-24,Female,2010-08-26,1,470,Churned
16288,Europe,45-54,Male,2010-08-26,1,470,Churned
16375,Europe,18-24,Male,2010-08-26,2,470,Churned
17005,Europe,25-34,Male,2010-08-26,2,470,Churned
13478,Europe,25-34,Male,2010-08-27,5,469,Churned
14949,Europe,35-44,Female,2010-08-27,4,469,Churned
16197,Europe,18-24,Female,2010-08-27,9,469,Churned
16870,Europe,35-44,Female,2010-08-27,1,469,Churned
17270,Europe,55+,Other,2010-08-27,2,469,Churned
13540,Europe,35-44,Male,2010-08-29,3,467,Churned
15166,Europe,35-44,Female,2010-08-29,1,467,Churned
15430,Europe,25-34,Male,2010-08-29,2,467,Churned
15784,Europe,45-54,Female,2010-08-29,2,467,Churned
17792,Europe,35-44,Female,2010-08-29,2,467,Churned
12804,Europe,45-54,Male,2010-08-31,2,465,Churned
13714,Europe,45-54,Female,2010-08-31,1,465,Churned
14433,Europe,35-44,Male,2010-08-31,1,465,Churned
16819,Europe,55+,Female,2010-08-31,2,465,Churned
12761,Europe,18-24,Female,2010-09-01,1,464,Churned
13399,Europe,25-34,Female,2010-09-01,3,464,Churned
14025,Europe,18-24,Female,2010-09-01,8,464,Churned
16290,Europe,25-34,Male,2010-09-01,4,464,Churned
17215,Europe,25-34,Other,2010-09-01,1,464,Churned
17753,Europe,25-34,Female,2010-09-01,4,464,Churned
18258,Europe,45-54,Female,2010-09-01,6,464,Churned
12788,Europe,18-24,Female,2010-09-02,4,463,Churned
12898,Europe,25-34,Female,2010-09-02,2,463,Churned
13472,Europe,55+,Female,2010-09-02,2,463,Churned
13916,Europe,25-34,Female,2010-09-02,4,463,Churned
14283,Europe,25-34,Male,2010-09-02,4,463,Churned
15094,Europe,55+,Female,2010-09-02,2,463,Churned
15191,Europe,55+,Female,2010-09-02,3,463,Churned
15564,Europe,25-34,Female,2010-09-02,2,463,Churned
15779,Europe,25-34,Female,2010-09-02,2,463,Churned
16993,Europe,25-34,Female,2010-09-02,2,463,Churned
18182,Europe,55+,Female,2010-09-02,1,463,Churned
12440,Europe,45-54,Female,2010-09-03,2,462,Churned
13346,Europe,25-34,Female,2010-09-03,6,462,Churned
14058,Europe,45-54,Male,2010-09-03,2,462,Churned
14086,Europe,18-24,Female,2010-09-03,1,462,Churned
15378,Europe,45-54,Female,2010-09-03,2,462,Churned
16100,Europe,55+,Male,2010-09-03,1,462,Churned
16289,Europe,55+,Female,2010-09-03,1,462,Churned
13250,Europe,45-54,Male,2010-09-05,2,460,Churned
14318,Europe,35-44,Female,2010-09-05,1,460,Churned
15461,Europe,35-44,Male,2010-09-05,2,460,Churned
15751,Europe,25-34,Male,2010-09-05,11,460,Churned
16246,Europe,35-44,Female,2010-09-06,2,459,Churned
12819,Europe,25-34,Male,2010-09-07,1,458,Churned
12859,Europe,35-44,Female,2010-09-07,1,458,Churned
15741,Europe,35-44,Male,2010-09-07,2,458,Churned
12575,Europe,25-34,Female,2010-09-08,2,457,Churned
12777,Europe,35-44,Female,2010-09-08,1,457,Churned
13076,Europe,25-34,Female,2010-09-08,1,457,Churned
13683,Europe,55+,Male,2010-09-08,1,457,Churned
15141,Europe,45-54,Male,2010-09-08,7,457,Churned
15627,Europe,35-44,Male,2010-09-08,2,457,Churned
12460,Europe,55+,Male,2010-09-09,1,456,Churned
14444,Europe,35-44,Female,2010-09-09,1,456,Churned
15972,Europe,25-34,Female,2010-09-09,5,456,Churned
16032,Europe,35-44,Female,2010-09-09,6,456,Churned
16095,Europe,35-44,Female,2010-09-09,1,456,Churned
16886,Europe,55+,Female,2010-09-09,1,456,Churned
17762,Europe,25-34,Female,2010-09-09,1,456,Churned
12760,Europe,25-34,Female,2010-09-10,1,455,Churned
14445,Europe,45-54,Female,2010-09-10,1,455,Churned
17369,Europe,45-54,Female,2010-09-10,1,455,Churned
14635,Europe,35-44,Female,2010-09-12,1,453,Churned
15824,Europe,45-54,Female,2010-09-12,2,453,Churned
16608,Europe,18-24,Other,2010-09-12,2,453,Churned
16815,Europe,25-34,Female,2010-09-12,2,453,Churned
13129,Europe,25-34,Female,2010-09-13,2,452,Churned
13613,Europe,45-54,Male,2010-09-13,5,452,Churned
15401,Europe,35-44,Female,2010-09-13,2,452,Churned
16860,Europe,25-34,Male,2010-09-13,3,452,Churned
17132,Europe,25-34,Male,2010-09-13,2,452,Churned
13312,Europe,35-44,Female,2010-09-14,1,451,Churned
17149,Europe,25-34,Female,2010-09-14,1,451,Churned
17801,Europe,25-34,Male,2010-09-14,3,451,Churned
12768,Other,35-44,Female,2010-09-15,1,450,Churned
13041,Europe,55+,Male,2010-09-15,4,450,Churned
14370,Europe,35-44,Female,2010-09-15,6,450,Churned
15629,Europe,25-34,Female,2010-09-15,4,450,Churned
15685,Europe,55+,Female,2010-09-15,1,450,Churned
15966,Europe,35-44,Female,2010-09-15,1,450,Churned
13424,Europe,45-54,Female,2010-09-16,1,449,Churned
15962,Europe,25-34,Female,2010-09-16,1,449,Churned
16646,Europe,18-24,Female,2010-09-16,1,449,Churned
12543,Europe,25-34,Female,2010-09-17,1,448,Churned
12554,Europe,18-24,Male,2010-09-17,1,448,Churned
13443,Europe,35-44,Male,2010-09-17,6,448,Churned
15362,Europe,45-54,Female,2010-09-17,2,448,Churned
16371,Europe,35-44,Female,2010-09-17,1,448,Churned
17743,Europe,55+,Female,2010-09-17,1,448,Churned
13465,Europe,25-34,Female,2010-09-19,2,446,Churned
13701,Europe,35-44,Male,2010-09-19,1,446,Churned
13998,Europe,55+,Male,2010-09-19,3,446,Churned
16524,Europe,35-44,Female,2010-09-19,2,446,Churned
18089,Europe,25-34,Female,2010-09-19,1,446,Churned
12850,Europe,25-34,Female,2010-09-20,1,445,Churned
13702,Europe,35-44,Male,2010-09-20,1,445,Churned
14668,Europe,25-34,Female,2010-09-20,1,445,Churned
17055,Europe,25-34,Female,2010-09-20,1,445,Churned
12751,Latin America,35-44,Female,2010-09-21,1,444,Churned
17161,Europe,25-34,Male,2010-09-21,1,444,Churned
13205,Europe,18-24,Female,2010-09-22,1,443,Churned
13288,Europe,35-44,Female,2010-09-22,5,443,Churned
14182,Europe,45-54,Female,2010-09-22,4,443,Churned
14372,Europe,45-54,Female,2010-09-22,2,443,Churned
14611,Europe,25-34,Female,2010-09-22,2,443,Churned
14933,Europe,45-54,Male,2010-09-22,4,443,Churned
17840,Europe,25-34,Female,2010-09-22,1,443,Churned
