customer_id,total_orders,total_spend,aov,first_order,last_order,active_days
15674,12,6613.52,551.13,2009-12-08,2011-09-27,658
17819,12,6612.52,551.04,2009-12-13,2011-09-29,655
15514,18,6594.77,366.38,2009-12-04,2011-11-27,723
15980,7,6593.68,941.95,2010-06-01,2011-09-12,468
13015,11,6586.42,598.77,2010-04-15,2011-10-17,550
12836,15,6585.62,439.04,2009-12-01,2011-10-11,679
14766,11,6556.13,596.01,2010-06-06,2011-12-01,543
15332,6,6553.74,1092.29,2010-07-14,2010-12-08,147
16655,13,6548.37,503.72,2010-01-31,2011-11-22,660
13883,14,6535.37,466.81,2010-02-28,2011-11-29,639
14855,7,6520.3,931.47,2010-04-08,2011-08-12,491
14221,17,6517.49,383.38,2010-04-06,2011-10-28,570
12823,18,6501.5,361.19,2010-01-29,2011-09-26,605
17419,18,6500.52,361.14,2010-01-25,2011-11-28,672
18061,28,6488.97,231.75,2009-12-04,2011-11-18,714
13317,19,6486.09,341.37,2009-12-13,2011-10-04,660
12843,28,6466.92,230.96,2009-12-13,2011-10-05,661
14154,8,6460.7,807.59,2010-01-13,2011-04-14,456
16940,8,6427.66,803.46,2009-12-08,2011-10-18,679
15673,9,6414.79,712.75,2010-02-22,2011-09-12,567
12428,8,6405.26,800.66,2011-03-01,2011-11-14,258
12712,21,6401.66,304.84,2009-12-09,2011-11-11,702
14390,13,6399.83,492.29,2010-10-10,2011-11-29,415
18094,13,6391.52,491.66,2010-01-07,2011-09-19,620
12406,5,6390.36,1278.07,2010-01-11,2011-11-17,675
17873,18,6386.5,354.81,2009-12-16,2011-09-20,643
12662,20,6374.02,318.7,2010-04-01,2011-12-09,617
14227,15,6366.16,424.41,2010-02-08,2011-11-13,643
13230,30,6350.28,211.68,2010-03-18,2011-12-05,627
13590,18,6349.59,352.75,2009-12-01,2011-11-28,727
16710,22,6349.09,288.6,2009-12-04,2011-11-20,716
17799,20,6341.89,317.09,2009-12-13,2011-11-17,704
18245,20,6324.98,316.25,2010-03-08,2011-12-02,634
14180,33,6319.25,191.49,2010-06-09,2011-11-29,538
13654,11,6308.0,573.45,2009-12-02,2011-10-27,694
12613,9,6295.07,699.45,2009-12-14,2011-10-13,668
13136,13,6274.56,482.66,2009-12-08,2011-10-14,675
13615,8,6272.53,784.07,2010-01-28,2011-01-25,362
16735,14,6270.56,447.9,2009-12-08,2011-09-22,653
14534,26,6266.51,241.02,2010-03-15,2011-12-07,632
13334,5,6263.75,1252.75,2010-02-25,2011-09-18,570
14004,11,6258.45,568.95,2010-09-30,2011-10-27,392
15369,11,6251.26,568.3,2009-12-08,2010-08-04,239
16156,20,6218.18,310.91,2009-12-02,2011-12-01,729
14530,16,6197.4,387.34,2010-01-21,2011-11-14,662
16103,22,6191.71,281.44,2010-01-08,2011-12-02,693
14907,16,6165.79,385.36,2010-04-16,2011-12-06,599
14852,18,6147.18,341.51,2010-03-05,2011-10-12,586
17669,10,6142.35,614.24,2010-04-01,2011-10-28,575
13266,19,6135.04,322.9,2009-12-17,2011-11-28,711
13935,3,6116.92,2038.97,2010-02-25,2010-04-22,56
17509,8,6115.14,764.39,2011-10-07,2011-10-13,6
14560,44,6114.03,138.96,2009-12-02,2011-12-02,730
18178,11,6103.74,554.89,2010-02-18,2011-08-03,531
16954,20,6081.88,304.09,2010-01-18,2011-12-09,690
17625,8,6067.8,758.48,2009-12-15,2011-11-21,706
12835,41,6043.31,147.4,2009-12-03,2010-10-08,309
17644,20,6028.6,301.43,2010-02-16,2011-12-08,660
13658,9,6025.5,669.5,2010-02-05,2011-11-30,663
14535,9,6019.39,668.82,2010-02-24,2011-10-10,593
12417,20,6017.91,300.9,2009-12-06,2011-12-06,730
15372,8,6017.06,752.13,2010-02-14,2011-07-25,526
12497,3,5996.5,1998.83,2010-03-05,2011-09-19,563
15755,17,5993.12,352.54,2009-12-04,2011-11-29,725
14105,5,5988.83,1197.77,2009-12-18,2011-04-14,482
17457,14,5984.81,427.49,2009-12-07,2011-08-05,606
17491,17,5981.07,351.83,2010-04-28,2011-12-08,589
15785,16,5969.93,373.12,2009-12-15,2011-11-07,692
14918,9,5955.81,661.76,2010-04-08,2011-08-16,495
12626,9,5954.48,661.61,2011-01-17,2011-11-16,303
14257,9,5954.45,661.61,2010-03-01,2011-10-06,584
17685,12,5943.17,495.26,2010-02-11,2011-11-23,650
15971,18,5897.88,327.66,2009-12-08,2011-11-22,714
16011,29,5878.76,202.72,2009-12-01,2011-12-01,730
14210,16,5861.52,366.35,2010-01-06,2011-08-26,597
17146,13,5860.24,450.79,2010-02-02,2011-08-26,570
18065,28,5846.63,208.81,2009-12-09,2011-12-04,725
14112,13,5834.59,448.81,2010-02-23,2011-11-17,632
14189,16,5814.39,363.4,2010-11-16,2011-12-07,386
13769,20,5800.42,290.02,2009-12-16,2011-12-07,721
12910,13,5796.52,445.89,2010-03-28,2011-11-16,598
17069,14,5794.28,413.88,2009-12-03,2011-11-11,708
18075,20,5783.29,289.16,2010-07-29,2011-11-16,475
15485,7,5771.51,824.5,2009-12-01,2011-11-09,708
14099,20,5765.71,288.29,2009-12-10,2011-11-23,713
17863,12,5745.2,478.77,2010-02-25,2011-10-11,593
16316,13,5744.91,441.92,2010-08-03,2011-10-06,429
13771,9,5728.82,636.54,2010-02-25,2011-10-06,588
12656,8,5723.83,715.48,2010-05-26,2011-11-22,545
12455,9,5722.95,635.88,2009-12-18,2011-09-27,648
16458,30,5715.34,190.51,2010-05-26,2011-12-07,560
13870,15,5712.08,380.81,2010-02-08,2011-12-07,667
16409,12,5709.04,475.75,2009-12-13,2011-11-03,690
16607,25,5706.87,228.27,2010-04-29,2011-11-22,572
16279,9,5705.08,633.9,2010-04-22,2011-11-18,575
17651,16,5703.52,356.47,2010-07-01,2011-11-28,515
13157,9,5687.36,631.93,2010-03-08,2011-10-21,592
13901,15,5676.34,378.42,2010-01-05,2011-09-28,631
13520,11,5669.4,515.4,2009-12-17,2011-10-12,664
17672,6,5663.74,943.96,2010-03-08,2011-10-20,591
15628,17,5652.26,332.49,2009-12-13,2011-12-05,722
16200,12,5643.45,470.29,2009-12-02,2011-12-05,733
13722,10,5635.41,563.54,2010-03-03,2011-07-31,515
12347,8,5633.32,704.16,2010-10-31,2011-12-07,402
13842,18,5629.91,312.77,2010-02-16,2011-10-12,603
16320,6,5628.99,938.16,2010-01-27,2011-06-20,509
14249,12,5625.46,468.79,2010-01-29,2010-10-25,269
18145,11,5617.79,510.71,2009-12-08,2011-11-27,719
16003,10,5613.83,561.38,2009-12-03,2011-11-10,707
12356,6,5613.68,935.61,2010-10-11,2011-11-17,402
14572,11,5609.28,509.93,2010-03-28,2011-12-06,618
16546,5,5606.47,1121.29,2010-09-23,2011-02-22,152
17059,9,5602.53,622.5,2010-01-26,2011-11-10,653
17092,11,5594.96,508.63,2010-02-02,2011-10-20,625
15898,25,5592.56,223.7,2009-12-11,2011-12-08,727
15854,21,5583.81,265.9,2009-12-10,2011-12-05,725
15228,6,5580.27,930.04,2010-07-28,2011-10-04,433
17203,10,5575.88,557.59,2010-11-16,2011-11-04,353
15527,23,5574.79,242.38,2009-12-15,2011-11-21,706
12484,9,5573.15,619.24,2010-01-27,2011-11-04,646
16393,23,5561.66,241.81,2009-12-01,2011-12-07,736
12500,18,5559.21,308.85,2010-02-04,2011-11-16,650
13593,14,5523.69,394.55,2010-03-02,2011-08-23,539
14732,19,5517.07,290.37,2009-12-09,2011-12-01,722
17204,9,5504.69,611.63,2010-06-10,2011-06-17,372
13115,10,5494.7,549.47,2010-04-19,2011-11-28,588
16609,7,5493.46,784.78,2011-04-01,2011-11-24,237
16992,13,5476.5,421.27,2010-02-11,2011-11-29,656
17512,18,5467.82,303.77,2009-12-10,2011-11-11,701
18198,17,5425.56,319.15,2011-01-07,2011-12-05,332
12664,11,5420.04,492.73,2009-12-13,2011-12-01,718
14713,21,5418.47,258.02,2009-12-03,2011-11-30,727
12378,2,5416.32,2708.16,2010-05-26,2011-08-02,433
14626,11,5410.92,491.9,2009-12-10,2011-11-16,706
17719,15,5396.04,359.74,2011-03-29,2011-11-02,218
17612,18,5394.86,299.71,2009-12-17,2011-10-17,669
13362,7,5394.07,770.58,2010-10-10,2011-11-30,416
16008,15,5384.13,358.94,2010-03-19,2011-11-16,607
13014,11,5381.08,489.19,2010-10-03,2011-11-29,422
14459,2,5375.74,2687.87,2010-02-26,2011-07-07,496
13495,10,5374.26,537.43,2009-12-07,2011-12-02,725
14081,10,5370.1,537.01,2009-12-10,2011-02-10,427
14442,7,5367.02,766.72,2010-01-18,2011-05-19,486
12615,8,5362.98,670.37,2010-03-18,2011-12-07,629
13975,12,5358.84,446.57,2010-02-02,2011-11-08,644
17567,9,5356.03,595.11,2010-09-24,2011-12-02,434
15641,12,5345.55,445.46,2009-12-06,2011-08-26,628
17346,26,5315.8,204.45,2010-04-18,2011-12-06,597
17584,6,5309.42,884.9,2010-01-25,2011-12-02,676
15394,11,5286.8,480.62,2009-12-15,2011-11-30,715
15152,14,5263.83,375.99,2010-01-07,2011-11-30,692
15722,11,5258.1,478.01,2010-03-09,2011-11-04,605
13931,11,5257.38,477.94,2009-12-03,2011-09-05,641
13107,9,5253.07,583.67,2010-02-04,2011-10-26,629
14930,6,5246.63,874.44,2010-04-12,2011-08-23,498
16931,23,5233.62,227.55,2010-11-07,2011-12-04,392
17061,11,5232.23,475.66,2011-04-21,2011-09-27,159
15606,17,5230.99,307.71,2010-03-02,2011-10-09,586
13763,3,5217.44,1739.15,2010-09-30,2011-10-07,372
17084,3,5202.97,1734.32,2010-11-08,2011-11-04,361
15812,12,5201.47,433.46,2009-12-15,2011-08-24,617
14546,11,5197.9,472.54,2009-12-06,2011-12-04,728
17213,13,5182.3,398.64,2009-12-15,2011-10-30,684
15443,14,5175.93,369.71,2010-03-07,2011-12-08,641
17663,17,5175.83,304.46,2010-03-04,2011-11-14,620
15796,17,5174.83,304.4,2010-03-31,2011-12-08,617
12633,7,5156.16,736.59,2010-07-02,2011-10-12,467
17157,19,5151.9,271.15,2009-12-04,2011-12-02,728
16153,11,5133.49,466.68,2010-05-26,2011-10-21,513
14493,10,5130.15,513.01,2010-03-08,2011-12-02,634
17861,18,5127.69,284.87,2009-12-10,2011-12-06,726
16919,24,5125.91,213.58,2010-08-19,2011-07-06,321
16308,7,5120.0,731.43,2009-12-15,2011-11-02,687
16904,20,5113.57,255.68,2010-10-24,2011-12-05,407
13329,8,5112.97,639.12,2009-12-04,2011-11-08,704
17519,15,5109.47,340.63,2009-12-01,2011-11-22,721
15529,12,5109.4,425.78,2010-11-10,2011-11-17,372
13523,6,5101.52,850.25,2010-11-02,2011-11-06,369
15367,11,5081.33,461.94,2009-12-10,2011-10-13,672
14307,10,5071.03,507.1,2009-12-07,2011-09-12,644
16686,16,5070.92,316.93,2009-12-06,2011-10-23,686
17402,22,5061.18,230.05,2009-12-16,2011-12-05,719
18144,19,5058.0,266.21,2009-12-16,2011-12-02,716
17802,10,5053.12,505.31,2009-12-13,2011-09-18,644
17469,17,5051.25,297.13,2009-12-16,2011-11-23,707
16905,17,5031.65,295.98,2009-12-10,2011-12-04,724
13634,15,5027.78,335.19,2010-01-10,2011-11-06,665
17758,12,5012.53,417.71,2010-05-20,2011-11-20,549
14209,15,4993.27,332.88,2010-01-22,2011-11-29,676
14639,9,4978.96,553.22,2010-02-16,2011-10-18,609
13198,8,4974.23,621.78,2010-10-01,2011-11-29,424
17449,13,4948.15,380.63,2009-12-09,2011-12-07,728
14825,24,4925.08,205.21,2010-04-06,2011-12-06,609
17596,13,4920.67,378.51,2009-12-15,2011-11-16,701
14970,12,4919.35,409.95,2010-02-14,2011-10-02,595
16143,12,4910.83,409.24,2009-12-10,2011-12-06,726
16255,15,4906.8,327.12,2010-01-24,2011-11-23,668
12727,10,4905.53,490.55,2010-02-23,2011-11-29,644
17406,13,4905.05,377.31,2009-12-06,2011-01-10,400
17314,17,4904.43,288.5,2009-12-03,2011-11-15,712
13659,12,4894.88,407.91,2010-02-17,2011-05-18,455
12594,14,4890.11,349.29,2010-03-03,2011-11-02,609
16986,11,4888.75,444.43,2010-02-04,2011-11-10,644
13021,17,4887.24,287.48,2009-12-05,2011-12-05,730
15379,8,4877.84,609.73,2010-11-04,2011-06-23,231
14107,11,4877.3,443.39,2009-12-09,2011-10-19,679
12688,1,4873.81,4873.81,2011-08-18,2011-08-18,0
17652,12,4867.72,405.64,2011-03-03,2011-11-14,256
13044,11,4853.9,441.26,2010-01-08,2011-02-21,409
14032,16,4850.27,303.14,2009-12-14,2011-12-07,723
13562,8,4838.18,604.77,2010-01-14,2011-09-19,613
17191,15,4836.05,322.4,2009-12-01,2011-11-11,710
12480,7,4834.85,690.69,2010-07-20,2011-11-11,479
15581,34,4819.35,141.75,2009-12-02,2011-07-06,581
14191,15,4817.66,321.18,2009-12-11,2011-12-08,727
15002,9,4817.28,535.25,2010-01-12,2011-08-16,581
13875,14,4814.37,343.88,2009-12-17,2011-10-17,669
13124,4,4782.45,1195.61,2010-11-19,2011-09-11,296
15187,15,4762.18,317.48,2011-05-11,2011-12-08,211
13988,8,4757.8,594.73,2010-03-24,2011-11-20,606
12955,11,4757.16,432.47,2011-03-17,2011-12-08,266
17829,5,4756.74,951.35,2010-02-22,2011-02-14,357
12708,18,4738.1,263.23,2009-12-18,2011-11-10,692
12362,10,4737.23,473.72,2011-02-17,2011-12-06,292
17082,6,4732.03,788.67,2009-12-15,2011-11-06,691
16326,24,4731.99,197.17,2010-01-28,2011-12-04,675
14235,9,4717.99,524.22,2010-03-30,2011-09-25,544
15271,24,4709.54,196.23,2010-08-05,2011-12-02,484
13958,8,4709.23,588.65,2009-12-05,2010-11-25,355
17050,11,4691.79,426.53,2010-01-26,2011-09-04,586
15410,10,4685.72,468.57,2010-04-19,2011-09-16,515
13527,12,4683.74,390.31,2010-01-21,2011-11-06,654
12625,4,4678.88,1169.72,2010-04-22,2011-05-12,385
17400,8,4677.05,584.63,2009-12-17,2011-08-05,596
16858,10,4668.28,466.83,2009-12-15,2010-12-06,356
13971,14,4667.57,333.4,2010-01-26,2011-11-21,664
18097,11,4663.32,423.94,2009-12-17,2011-12-02,715
16293,15,4657.95,310.53,2009-12-11,2011-11-18,707
15123,5,4656.17,931.23,2010-03-16,2011-12-02,626
15484,6,4656.0,776.0,2009-12-05,2011-12-08,733
12916,7,4654.02,664.86,2010-01-24,2011-07-24,546
14466,13,4646.9,357.45,2009-12-13,2011-11-10,697
17442,15,4620.3,308.02,2010-02-15,2011-11-03,626
14685,8,4619.79,577.47,2009-12-13,2010-05-12,150
12759,8,4618.74,577.34,2009-12-04,2011-10-18,683
14441,11,4611.69,419.24,2010-01-18,2011-12-09,690
15245,8,4610.84,576.36,2010-04-23,2011-07-28,461
13851,8,4606.46,575.81,2010-01-29,2011-09-05,584
14514,9,4598.98,511.0,2009-12-13,2011-10-09,665
17188,13,4592.93,353.3,2009-12-08,2011-11-28,720
16125,14,4587.65,327.69,2009-12-14,2010-12-07,358
18257,12,4585.15,382.1,2010-02-18,2011-10-31,620
17508,8,4579.23,572.4,2009-12-07,2011-03-04,452
17754,13,4577.53,352.12,2009-12-11,2011-12-09,728
15416,7,4572.82,653.26,2010-02-01,2011-10-06,612
13491,27,4566.56,169.13,2009-12-07,2011-10-19,681
14701,15,4562.09,304.14,2010-01-24,2011-11-29,674
17613,14,4559.15,325.65,2011-02-07,2011-11-17,283
13510,11,4558.29,414.39,2009-12-21,2011-12-08,717
15365,13,4557.13,350.55,2010-02-04,2011-11-14,648
12395,15,4551.27,303.42,2010-04-16,2011-11-20,583
13571,26,4546.54,174.87,2009-12-08,2011-11-27,719
14648,15,4543.6,302.91,2009-12-10,2010-10-19,313
14001,9,4530.09,503.34,2010-08-03,2011-10-25,448
12700,4,4525.99,1131.5,2011-05-08,2011-12-02,208
18069,11,4524.66,411.33,2010-02-28,2011-11-13,623
14290,8,4516.56,564.57,2009-12-08,2011-11-28,720
17308,2,4511.76,2255.88,2010-09-13,2010-11-11,59
15680,10,4507.58,450.76,2009-12-02,2011-11-30,728
15764,8,4503.08,562.88,2010-08-18,2011-09-12,390
14625,11,4497.88,408.9,2009-12-16,2011-05-27,527
15122,11,4497.47,408.86,2010-03-30,2011-08-17,505
18064,11,4495.03,408.64,2010-02-01,2011-07-29,543
16912,15,4480.31,298.69,2009-12-09,2011-11-11,702
17220,21,4475.85,213.14,2010-01-20,2011-11-15,664
13435,9,4475.23,497.25,2010-07-27,2011-12-04,495
14341,18,4467.32,248.18,2009-12-01,2011-10-25,693
16081,8,4460.18,557.52,2010-02-03,2011-10-14,618
15240,12,4459.98,371.66,2009-12-05,2011-10-26,690
17682,11,4456.78,405.16,2010-03-08,2011-11-29,631
18093,8,4452.71,556.59,2010-03-31,2011-09-07,525
16098,14,4448.1,317.72,2009-12-15,2011-09-13,637
13982,9,4445.59,493.95,2010-01-20,2011-10-31,649
12600,20,4444.35,222.22,2009-12-07,2011-11-11,704
16218,13,4439.97,341.54,2010-05-27,2011-11-10,532
17722,5,4430.36,886.07,2010-11-29,2011-09-04,279
12562,9,4426.92,491.88,2010-09-30,2011-12-01,427
15845,11,4426.28,402.39,2010-01-26,2011-11-22,665
16563,6,4422.76,737.13,2009-12-01,2011-10-17,685
17412,16,4417.52,276.1,2009-12-02,2011-12-07,735
17138,7,4417.27,631.04,2010-02-04,2011-03-09,398
16626,17,4413.1,259.59,2011-03-18,2011-12-09,266
14211,18,4402.29,244.57,2009-12-09,2011-10-17,677
16283,8,4402.12,550.26,2010-02-28,2011-12-04,644
15203,15,4400.18,293.35,2009-12-08,2011-11-14,706
16150,10,4395.59,439.56,2009-12-17,2011-10-28,680
15861,12,4393.49,366.12,2010-01-28,2011-11-27,668
13880,17,4391.66,258.33,2010-05-26,2011-11-18,541
16732,4,4387.64,1096.91,2009-12-08,2011-11-08,700
16749,2,4387.08,2193.54,2009-12-15,2010-04-27,133
18272,9,4385.98,487.33,2010-03-04,2011-12-07,643
16455,11,4384.37,398.58,2010-03-30,2011-10-07,556
15708,9,4378.72,486.52,2010-10-10,2011-10-30,385
16118,1,4376.25,4376.25,2010-02-25,2010-02-25,0
13297,7,4368.62,624.09,2010-06-15,2011-12-02,535
12752,1,4366.78,4366.78,2011-09-19,2011-09-19,0
12432,4,4359.32,1089.83,2011-06-20,2011-10-28,130
12917,6,4359.2,726.53,2009-12-09,2011-08-03,602
14482,12,4357.91,363.16,2010-08-26,2011-11-21,452
15633,13,4352.46,334.8,2009-12-08,2010-07-18,222
17372,27,4346.71,160.99,2009-12-03,2011-10-30,696
18077,18,4338.56,241.03,2009-12-07,2011-12-01,724
16072,4,4328.89,1082.22,2010-06-08,2011-02-24,261
16241,16,4326.26,270.39,2010-10-25,2011-11-30,401
14854,11,4322.86,392.99,2010-01-22,2011-09-22,608
16477,11,4320.02,392.73,2010-08-12,2011-10-07,421
14334,12,4318.48,359.87,2010-05-20,2011-11-23,552
18259,7,4318.2,616.89,2009-12-08,2011-11-15,707
12967,3,4306.92,1435.64,2010-11-21,2010-12-16,25
15493,9,4306.49,478.5,2010-02-23,2011-11-07,622
12928,12,4304.89,358.74,2010-06-08,2011-11-04,514
17937,7,4301.22,614.46,2010-12-12,2011-12-01,354
18230,9,4291.06,476.78,2010-07-02,2011-11-30,516
12536,1,4279.71,4279.71,2011-10-11,2011-10-11,0
17930,13,4275.22,328.86,2010-03-04,2011-11-04,610
12449,5,4274.89,854.98,2010-09-27,2011-11-17,416
14239,21,4263.17,203.01,2009-12-05,2011-10-27,691
16712,13,4259.34,327.64,2010-11-03,2011-11-30,392
14047,14,4255.03,303.93,2010-02-01,2011-12-01,668
16743,14,4253.26,303.8,2010-04-22,2011-11-10,567
16571,10,4248.74,424.87,2010-03-18,2011-11-13,605
12935,15,4243.86,282.92,2010-04-11,2011-12-07,605
18079,5,4242.75,848.55,2010-08-05,2011-10-25,446
17728,5,4238.76,847.75,2010-09-12,2011-12-06,450
13911,20,4234.99,211.75,2010-03-01,2011-10-13,591
16875,11,4234.53,384.96,2010-01-05,2011-10-03,636
17673,13,4233.58,325.66,2010-03-19,2011-12-08,629
15518,15,4218.94,281.26,2009-12-20,2011-10-06,655
15752,9,4207.54,467.5,2010-09-08,2011-10-31,418
15804,13,4206.39,323.57,2011-05-25,2011-12-09,198
12757,9,4199.2,466.58,2011-05-12,2011-11-24,196
15050,5,4193.79,838.76,2010-08-16,2011-11-14,455
12598,10,4192.09,419.21,2010-03-01,2011-11-30,639
17218,18,4190.68,232.82,2010-01-25,2011-12-05,679
14868,12,4184.01,348.67,2010-10-15,2011-12-06,417
17738,13,4183.56,321.81,2010-03-19,2011-11-20,611
18287,7,4182.99,597.57,2010-05-17,2011-10-28,529
17526,12,4166.04,347.17,2009-12-17,2011-12-05,718
18194,6,4162.04,693.67,2010-01-28,2011-09-18,598
14740,11,4161.06,378.28,2010-02-25,2011-05-26,455
12653,3,4160.83,1386.94,2010-07-01,2011-07-14,378
13461,6,4160.0,693.33,2010-04-21,2011-11-01,559
17646,12,4149.79,345.82,2009-12-16,2011-05-04,504
16209,9,4146.78,460.75,2010-06-11,2011-09-12,458
13450,13,4120.04,316.93,2010-04-15,2011-11-13,577
17287,21,4111.96,195.81,2009-12-03,2011-11-13,710
14408,11,4109.77,373.62,2009-12-07,2011-11-29,722
14878,25,4105.24,164.21,2010-02-21,2011-11-27,644
12553,12,4104.75,342.06,2010-10-12,2011-12-01,415
13421,8,4092.62,511.58,2010-02-14,2011-10-30,623
12483,19,4092.58,215.4,2010-01-31,2011-11-22,660
14566,4,4092.0,1023.0,2010-06-24,2011-08-21,423
12444,5,4085.46,817.09,2011-06-21,2011-11-18,150
13048,9,4084.21,453.8,2010-01-27,2011-11-25,667
12627,6,4082.53,680.42,2011-07-22,2011-11-29,130
15024,16,4075.51,254.72,2010-10-11,2011-11-30,415
17618,11,4073.24,370.29,2010-01-24,2011-12-04,679
14913,8,4073.13,509.14,2010-08-11,2011-11-04,450
15572,10,4068.67,406.87,2010-04-14,2011-12-05,600
14025,8,4057.9,507.24,2010-05-05,2010-09-01,119
15571,14,4051.63,289.4,2009-12-06,2011-11-28,722
17083,9,4049.79,449.98,2010-02-09,2011-08-22,559
17211,13,4046.65,311.28,2009-12-13,2011-11-13,700
12840,7,4041.97,577.42,2010-02-03,2011-07-19,531
12523,23,4030.15,175.22,2009-12-07,2011-11-20,713
12578,4,4026.45,1006.61,2010-09-22,2011-11-18,422
16791,15,4025.94,268.4,2009-12-03,2011-11-10,707
14824,10,4022.91,402.29,2010-03-12,2011-11-29,627
15665,5,4015.12,803.02,2010-03-14,2011-06-24,467
15782,4,4014.1,1003.52,2010-10-05,2011-11-30,421
16928,26,4013.78,154.38,2010-02-03,2011-09-20,594
13895,6,4008.52,668.09,2009-12-03,2011-11-11,708
14547,8,4007.54,500.94,2011-10-16,2011-12-06,51
13542,17,4006.17,235.66,2009-12-10,2010-11-28,353
16841,12,4006.06,333.84,2010-01-12,2011-11-03,660
17307,11,3999.89,363.63,2010-01-19,2010-11-09,294
13126,13,3998.25,307.56,2010-03-02,2011-12-05,643
17019,11,3996.9,363.35,2009-12-02,2011-11-28,726
16719,14,3968.3,283.45,2009-12-13,2011-11-25,712
17954,19,3963.5,208.61,2009-12-09,2011-12-04,725
15858,13,3960.37,304.64,2009-12-10,2011-11-24,714
12370,7,3960.31,565.76,2010-02-09,2011-10-19,617
14817,7,3959.86,565.69,2010-03-22,2011-05-23,427
15983,8,3958.82,494.85,2009-12-06,2011-11-17,711
17667,9,3950.7,438.97,2010-02-23,2011-10-04,588
14465,11,3946.03,358.73,2010-01-07,2011-04-07,455
16771,10,3939.1,393.91,2009-12-09,2011-11-06,697
15051,9,3935.16,437.24,2009-12-01,2011-11-16,715
15819,10,3934.79,393.48,2010-03-18,2011-10-21,582
13037,12,3914.95,326.25,2009-12-03,2011-07-24,598
14498,10,3911.27,391.13,2010-06-07,2011-10-28,508
12853,11,3907.5,355.23,2010-02-05,2011-07-28,538
15696,13,3906.57,300.51,2010-01-24,2011-11-06,651
12408,8,3905.77,488.22,2010-07-29,2011-11-07,466
13995,14,3902.01,278.72,2009-12-18,2011-11-24,706
12388,8,3901.11,487.64,2010-05-06,2011-11-24,567
14744,14,3885.08,277.51,2010-05-18,2011-11-23,554
13446,11,3881.89,352.9,2010-02-14,2010-10-05,233
14655,7,3878.51,554.07,2010-04-22,2011-12-01,588
15067,5,3877.88,775.58,2010-04-11,2011-09-22,529
18073,12,3877.52,323.13,2011-05-26,2011-08-17,83
15288,10,3874.28,387.43,2010-02-12,2011-10-27,622
15823,2,3867.17,1933.59,2009-12-08,2009-12-10,2
12782,11,3862.24,351.11,2010-07-08,2011-12-05,515
15195,1,3861.0,3861.0,2011-12-07,2011-12-07,0
14565,5,3859.22,771.84,2010-08-23,2011-09-05,378
14532,11,3859.18,350.83,2010-01-10,2011-04-17,462
16440,6,3856.97,642.83,2010-08-03,2011-12-02,486
16057,10,3854.85,385.49,2010-01-07,2011-11-23,685
13213,11,3851.52,350.14,2010-05-20,2011-10-14,512
16341,7,3850.79,550.11,2010-04-09,2011-11-15,585
16466,15,3838.59,255.91,2010-03-07,2011-11-06,609
17659,14,3834.79,273.91,2010-11-18,2011-11-22,369
13481,11,3830.84,348.26,2009-12-04,2011-10-25,690
15704,6,3817.96,636.33,2010-05-05,2011-07-22,443
13357,5,3817.36,763.47,2010-03-22,2011-03-27,370
15421,10,3805.34,380.53,2009-12-07,2011-10-12,674
16636,4,3802.04,950.51,2010-03-03,2010-09-27,208
17071,13,3801.2,292.4,2010-01-24,2011-11-11,656
16128,11,3801.05,345.55,2010-07-16,2011-11-22,494
15811,7,3796.92,542.42,2010-11-16,2011-11-17,366
14540,11,3795.34,345.03,2009-12-07,2011-11-30,723
15827,28,3794.07,135.5,2010-01-08,2011-09-27,627
14309,11,3780.81,343.71,2010-06-07,2011-12-01,542
15494,5,3780.05,756.01,2009-12-10,2011-11-18,708
16950,10,3776.37,377.64,2010-01-24,2011-10-14,628
14649,9,3775.31,419.48,2010-01-20,2011-12-05,684
17293,17,3774.23,222.01,2009-12-03,2011-12-01,728
