order_id,customer_id,order_date,status,channel,payment_method,shipping_region,discount_pct
490301,15311,2009-12-04,Delivered,Website,Debit Card,Europe,0.1
490302,17841,2009-12-04,Delivered,Mobile App,Debit Card,Europe,0.0
490303,17935,2009-12-04,Delivered,Mobile App,Credit Card,Europe,0.05
490304,17593,2009-12-04,Delivered,Social Media,Bank Transfer,Europe,0.0
490305,17243,2009-12-04,Delivered,Email Campaign,Debit Card,Europe,0.0
490308,12835,2009-12-04,Delivered,Email Campaign,Credit Card,Europe,0.0
490310,17151,2009-12-04,Delivered,Website,Debit Card,Europe,0.05
490311,16451,2009-12-04,Delivered,Website,PayPal,Europe,0.05
490312,17961,2009-12-04,Delivered,Email Campaign,Credit Card,Europe,0.0
490313,17127,2009-12-04,Delivered,Email Campaign,Bank Transfer,Europe,0.0
490320,13694,2009-12-04,Delivered,Referral,Credit Card,Europe,0.0
490323,14087,2009-12-04,Delivered,Website,Credit Card,Europe,0.0
490324,13694,2009-12-04,Delivered,Website,Credit Card,Europe,0.15
490326,13733,2009-12-04,Delivered,Email Campaign,Credit Card,Europe,0.15
490327,13694,2009-12-04,Delivered,Website,Credit Card,Europe,0.1
490331,18181,2009-12-04,Delivered,Social Media,Gift Card,Europe,0.0
490340,13174,2009-12-04,Delivered,Email Campaign,Credit Card,Europe,0.1
490341,13329,2009-12-04,Delivered,Website,Credit Card,Europe,0.0
490342,17421,2009-12-04,Delivered,Email Campaign,Credit Card,Europe,0.05
490346,16351,2009-12-04,Delivered,Email Campaign,Debit Card,Europe,0.1
490347,15684,2009-12-04,Delivered,Website,PayPal,Europe,0.0
490349,17884,2009-12-04,Delivered,Social Media,PayPal,Europe,0.05
490353,15514,2009-12-04,Delivered,Mobile App,Credit Card,Europe,0.0
490355,13093,2009-12-04,Delivered,Email Campaign,PayPal,Europe,0.0
490356,17884,2009-12-04,Delivered,Website,PayPal,Europe,0.0
490359,18225,2009-12-04,Delivered,Social Media,Debit Card,Europe,0.05
490360,13679,2009-12-04,Delivered,Website,Credit Card,Europe,0.0
490362,12748,2009-12-04,Delivered,Website,PayPal,Europe,0.0
490363,13199,2009-12-05,Delivered,Social Media,Credit Card,Europe,0.15
490364,13487,2009-12-05,Delivered,Website,Credit Card,Europe,0.2
490365,17018,2009-12-05,Delivered,Website,Credit Card,Europe,0.1
490366,18071,2009-12-05,Delivered,Social Media,Debit Card,Europe,0.05
490367,16593,2009-12-05,Delivered,Social Media,Credit Card,Europe,0.15
490368,14238,2009-12-05,Delivered,Mobile App,Debit Card,Europe,0.05
490369,15223,2009-12-05,Delivered,Mobile App,Bank Transfer,Europe,0.0
490370,17593,2009-12-05,Delivered,Website,Debit Card,Europe,0.0
490371,13021,2009-12-05,Delivered,Website,Debit Card,Europe,0.05
490372,17115,2009-12-05,Delivered,Website,PayPal,Europe,0.1
490373,17850,2009-12-05,Delivered,Mobile App,PayPal,Europe,0.15
490374,14239,2009-12-05,Delivered,Email Campaign,Credit Card,Europe,0.1
490375,13999,2009-12-05,Delivered,Email Campaign,Debit Card,Europe,0.05
490376,13958,2009-12-05,Delivered,Email Campaign,PayPal,Europe,0.0
490377,13958,2009-12-05,Delivered,Website,Credit Card,Europe,0.05
490378,13641,2009-12-05,Delivered,Mobile App,Credit Card,Europe,0.0
490380,17850,2009-12-05,Delivered,Website,Credit Card,Europe,0.0
490381,15420,2009-12-05,Delivered,Mobile App,Gift Card,Europe,0.1
490382,12359,2009-12-05,Delivered,Website,Credit Card,Europe,0.0
490383,12820,2009-12-05,Delivered,Social Media,Credit Card,Europe,0.05
490385,16410,2009-12-05,Delivered,Website,Debit Card,Europe,0.05
490386,15240,2009-12-05,Delivered,Website,Bank Transfer,Europe,0.0
490387,17850,2009-12-05,Delivered,Website,Credit Card,Europe,0.0
490388,16158,2009-12-05,Delivered,Email Campaign,PayPal,Europe,0.0
490389,15484,2009-12-05,Delivered,Mobile App,PayPal,Europe,0.0
490390,14709,2009-12-05,Delivered,Website,PayPal,Europe,0.0
490391,15057,2009-12-05,Delivered,Website,PayPal,Europe,0.0
490392,14867,2009-12-05,Delivered,Mobile App,Credit Card,Europe,0.1
490393,17642,2009-12-05,Delivered,Website,Bank Transfer,Europe,0.0
490394,17850,2009-12-05,Delivered,Email Campaign,PayPal,Europe,0.0
490395,13813,2009-12-06,Delivered,Mobile App,Bank Transfer,Europe,0.15
490396,13589,2009-12-06,Delivered,Website,PayPal,Europe,0.05
490397,12417,2009-12-06,Delivered,Website,Bank Transfer,Europe,0.0
490398,17920,2009-12-06,Delivered,Referral,Credit Card,Europe,0.1
490399,12975,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490400,16104,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490401,17150,2009-12-06,Delivered,Email Campaign,Credit Card,Europe,0.05
490403,17920,2009-12-06,Delivered,Social Media,PayPal,Europe,0.0
490404,16277,2009-12-06,Delivered,Referral,Credit Card,Europe,0.15
490405,17244,2009-12-06,Delivered,Email Campaign,Credit Card,Europe,0.0
490408,17850,2009-12-06,Delivered,Website,PayPal,Europe,0.05
490430,15260,2009-12-06,Delivered,Website,Bank Transfer,Europe,0.1
490458,12583,2009-12-06,Delivered,Email Campaign,PayPal,Europe,0.0
490459,15555,2009-12-06,Delivered,Mobile App,PayPal,Europe,0.05
490461,13736,2009-12-06,Delivered,Website,Debit Card,Europe,0.2
490463,14133,2009-12-06,Delivered,Social Media,Bank Transfer,Europe,0.1
490464,15571,2009-12-06,Delivered,Website,Debit Card,Europe,0.1
490465,13448,2009-12-06,Delivered,Mobile App,Gift Card,Europe,0.0
490466,17085,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490467,15059,2009-12-06,Delivered,Mobile App,PayPal,Europe,0.0
490468,14468,2009-12-06,Delivered,Website,PayPal,Europe,0.05
490470,16395,2009-12-06,Delivered,Website,Debit Card,Europe,0.0
490471,15878,2009-12-06,Delivered,Website,PayPal,Europe,0.1
490472,16485,2009-12-06,Delivered,Mobile App,PayPal,Europe,0.0
490473,15860,2009-12-06,Delivered,Email Campaign,Bank Transfer,Europe,0.0
490474,13373,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490476,14608,2009-12-06,Delivered,Referral,Credit Card,Europe,0.0
490477,17850,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490478,14896,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490479,16779,2009-12-06,Delivered,Email Campaign,Credit Card,Europe,0.0
490481,16964,2009-12-06,Delivered,Website,PayPal,Europe,0.0
490482,15983,2009-12-06,Delivered,Referral,Debit Card,Europe,0.0
490483,13782,2009-12-06,Delivered,Website,PayPal,Europe,0.0
490484,16964,2009-12-06,Delivered,Referral,Debit Card,Europe,0.1
490485,14454,2009-12-06,Delivered,Website,Debit Card,Europe,0.0
490486,16779,2009-12-06,Delivered,Social Media,Credit Card,Europe,0.0
490487,14717,2009-12-06,Delivered,Mobile App,PayPal,Europe,0.0
490488,16718,2009-12-06,Delivered,Referral,PayPal,Europe,0.0
490489,15751,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490490,14546,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.1
490491,17848,2009-12-06,Delivered,Referral,Credit Card,Europe,0.0
490493,15751,2009-12-06,Delivered,Mobile App,PayPal,Europe,0.0
490494,17561,2009-12-06,Delivered,Mobile App,PayPal,Europe,0.0
490496,15547,2009-12-06,Delivered,Mobile App,Debit Card,Europe,0.0
490499,17406,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490500,14479,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490501,16710,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490502,17969,2009-12-06,Delivered,Social Media,Credit Card,Europe,0.0
490503,14548,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490504,15311,2009-12-06,Delivered,Website,Credit Card,Europe,0.05
490505,14548,2009-12-06,Delivered,Social Media,Debit Card,Europe,0.15
490506,17916,2009-12-06,Delivered,Social Media,Credit Card,Europe,0.0
490508,17850,2009-12-06,Delivered,Mobile App,Debit Card,Europe,0.0
490511,13319,2009-12-06,Delivered,Mobile App,Debit Card,Europe,0.05
490512,14606,2009-12-06,Delivered,Website,PayPal,Europe,0.0
490514,16773,2009-12-06,Delivered,Website,PayPal,Europe,0.05
490515,15479,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490516,17850,2009-12-06,Delivered,Website,PayPal,Europe,0.05
490518,15822,2009-12-06,Delivered,Mobile App,Bank Transfer,Europe,0.0
490519,13890,2009-12-06,Delivered,Website,Credit Card,Europe,0.0
490521,13211,2009-12-06,Delivered,Referral,Credit Card,Europe,0.1
490522,15641,2009-12-06,Delivered,Referral,Bank Transfer,Europe,0.0
490524,14123,2009-12-06,Delivered,Mobile App,Bank Transfer,Europe,0.0
490525,13019,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.15
490526,17858,2009-12-06,Delivered,Website,Credit Card,Europe,0.05
490527,14940,2009-12-06,Delivered,Email Campaign,PayPal,Europe,0.05
490528,16686,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490529,16686,2009-12-06,Delivered,Website,Bank Transfer,Europe,0.0
490530,15691,2009-12-06,Delivered,Social Media,Credit Card,Europe,0.0
490531,16436,2009-12-06,Delivered,Email Campaign,Bank Transfer,Europe,0.05
490533,17610,2009-12-06,Delivered,Social Media,Credit Card,Europe,0.0
490534,17530,2009-12-06,Delivered,Mobile App,Credit Card,Europe,0.0
490535,17850,2009-12-07,Delivered,Mobile App,Gift Card,Europe,0.05
490536,13491,2009-12-07,Delivered,Website,Credit Card,Europe,0.1
490537,14003,2009-12-07,Delivered,Social Media,Credit Card,Europe,0.15
490538,17850,2009-12-07,Delivered,Email Campaign,Bank Transfer,Europe,0.0
490539,12839,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490542,14911,2009-12-07,Delivered,Website,Credit Card,Europe,0.15
490545,17557,2009-12-07,Delivered,Website,Credit Card,Europe,0.05
490547,14738,2009-12-07,Delivered,Email Campaign,PayPal,Europe,0.0
490548,17850,2009-12-07,Delivered,Referral,PayPal,Europe,0.05
490557,16124,2009-12-07,Delivered,Website,Bank Transfer,Europe,0.0
490561,15260,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.0
490563,12471,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490564,12471,2009-12-07,Delivered,Referral,Credit Card,Europe,0.0
490569,17739,2009-12-07,Delivered,Email Campaign,PayPal,Europe,0.0
490577,16556,2009-12-07,Delivered,Email Campaign,PayPal,Europe,0.0
490603,14695,2009-12-07,Delivered,Mobile App,Bank Transfer,Europe,0.0
490604,14828,2009-12-07,Delivered,Website,Gift Card,Europe,0.0
490605,15115,2009-12-07,Delivered,Website,Credit Card,Europe,0.05
490606,17850,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490607,13693,2009-12-07,Delivered,Email Campaign,PayPal,Europe,0.15
490608,14955,2009-12-07,Delivered,Email Campaign,Credit Card,Europe,0.05
490609,14037,2009-12-07,Delivered,Referral,Credit Card,Europe,0.0
490610,18077,2009-12-07,Delivered,Referral,Bank Transfer,Europe,0.0
490611,13905,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.0
490612,17508,2009-12-07,Delivered,Email Campaign,Debit Card,Europe,0.0
490613,16768,2009-12-07,Delivered,Social Media,Debit Card,Europe,0.0
490616,13984,2009-12-07,Delivered,Email Campaign,PayPal,Europe,0.0
490618,13984,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490625,14543,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.05
490636,13564,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490637,13495,2009-12-07,Delivered,Social Media,Bank Transfer,Europe,0.1
490638,13190,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.0
490640,14408,2009-12-07,Delivered,Website,Bank Transfer,Europe,0.05
490641,17707,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.0
490642,15358,2009-12-07,Delivered,Mobile App,Gift Card,Europe,0.0
490653,17044,2009-12-07,Delivered,Website,Bank Transfer,Europe,0.0
490657,14471,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490659,17850,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.0
490665,17436,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.0
490667,13234,2009-12-07,Delivered,Email Campaign,PayPal,Europe,0.0
490668,16525,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.05
490669,15716,2009-12-07,Delivered,Email Campaign,Debit Card,Europe,0.0
490670,14574,2009-12-07,Delivered,Mobile App,PayPal,Europe,0.05
490671,16684,2009-12-07,Delivered,Mobile App,PayPal,Europe,0.0
490672,16684,2009-12-07,Delivered,Social Media,Credit Card,Europe,0.0
490673,14540,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490674,14307,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490675,14695,2009-12-07,Delivered,Website,Credit Card,Europe,0.05
490676,17850,2009-12-07,Delivered,Email Campaign,Debit Card,Europe,0.0
490677,18219,2009-12-07,Delivered,Mobile App,PayPal,Europe,0.0
490678,12747,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.05
490679,18162,2009-12-07,Delivered,Website,Credit Card,Europe,0.15
490680,17441,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490681,17988,2009-12-07,Delivered,Website,Gift Card,Europe,0.05
490682,12600,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490683,17865,2009-12-07,Delivered,Mobile App,Gift Card,Europe,0.05
490684,12523,2009-12-07,Delivered,Website,Credit Card,Europe,0.1
490685,13206,2009-12-07,Delivered,Website,Credit Card,Europe,0.1
490686,14512,2009-12-07,Delivered,Social Media,PayPal,Europe,0.1
490687,14911,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490689,17865,2009-12-07,Delivered,Mobile App,PayPal,Europe,0.0
490690,16353,2009-12-07,Delivered,Email Campaign,Bank Transfer,Europe,0.05
490691,16353,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490692,16018,2009-12-07,Delivered,Mobile App,PayPal,Europe,0.1
490693,14670,2009-12-07,Delivered,Email Campaign,Debit Card,Europe,0.0
490694,13089,2009-12-07,Delivered,Social Media,Bank Transfer,Europe,0.05
490695,14590,2009-12-07,Delivered,Website,Debit Card,Europe,0.0
490697,17850,2009-12-07,Delivered,Social Media,Credit Card,Europe,0.1
490703,13070,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.0
490704,17457,2009-12-07,Delivered,Website,Gift Card,Europe,0.0
490705,12913,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.0
490706,17865,2009-12-07,Delivered,Referral,Credit Card,Europe,0.0
490707,17865,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.15
490708,15421,2009-12-07,Delivered,Website,PayPal,Europe,0.05
490709,17884,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.1
490710,17990,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490711,17841,2009-12-07,Delivered,Website,PayPal,Europe,0.0
490712,13148,2009-12-07,Delivered,Website,Credit Card,Europe,0.1
490714,17841,2009-12-07,Delivered,Website,Credit Card,Europe,0.1
490717,17364,2009-12-07,Delivered,Website,Debit Card,Europe,0.2
490718,12443,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490719,13042,2009-12-07,Delivered,Mobile App,Credit Card,Europe,0.0
490720,15694,2009-12-07,Delivered,Website,Credit Card,Europe,0.15
490722,16717,2009-12-07,Delivered,Website,Credit Card,Europe,0.2
490724,13767,2009-12-07,Delivered,Social Media,PayPal,Europe,0.15
490725,13694,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.1
490726,13694,2009-12-07,Delivered,Mobile App,Debit Card,Europe,0.0
490727,17231,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490728,16702,2009-12-07,Delivered,Website,Credit Card,Europe,0.05
490733,12540,2009-12-07,Delivered,Website,Bank Transfer,Europe,0.0
490734,13267,2009-12-07,Delivered,Website,Credit Card,Europe,0.2
490737,17270,2009-12-07,Delivered,Website,Credit Card,Europe,0.0
490738,16436,2009-12-07,Delivered,Website,Bank Transfer,Europe,0.0
490747,13393,2009-12-07,Delivered,Website,PayPal,Europe,0.0
490749,14113,2009-12-08,Delivered,Website,PayPal,Europe,0.0
490750,15369,2009-12-08,Delivered,Mobile App,PayPal,Europe,0.05
490751,12358,2009-12-08,Delivered,Website,Credit Card,Europe,0.1
490752,18259,2009-12-08,Delivered,Website,Gift Card,Europe,0.0
490753,17047,2009-12-08,Delivered,Mobile App,Bank Transfer,Europe,0.05
490754,14136,2009-12-08,Delivered,Mobile App,Credit Card,Europe,0.0
490755,16735,2009-12-08,Delivered,Website,PayPal,Europe,0.0
490757,14215,2009-12-08,Delivered,Email Campaign,Debit Card,Europe,0.0
490759,15971,2009-12-08,Delivered,Mobile App,PayPal,Europe,0.05
490761,13382,2009-12-08,Delivered,Website,Credit Card,Europe,0.15
490762,13025,2009-12-08,Delivered,Social Media,Debit Card,Europe,0.0
490763,16013,2009-12-08,Delivered,Social Media,Credit Card,Europe,0.0
490764,14558,2009-12-08,Delivered,Website,Debit Card,Europe,0.15
490767,18002,2009-12-08,Delivered,Website,Credit Card,Europe,0.0
490769,16013,2009-12-08,Delivered,Email Campaign,Debit Card,Europe,0.0
490770,17854,2009-12-08,Delivered,Email Campaign,PayPal,Europe,0.1
490782,15079,2009-12-08,Delivered,Website,Bank Transfer,Europe,0.05
490785,16029,2009-12-08,Delivered,Website,Credit Card,Europe,0.0
490786,15079,2009-12-08,Delivered,Website,Bank Transfer,Europe,0.0
490789,18271,2009-12-08,Delivered,Mobile App,Debit Card,Europe,0.05
490796,14290,2009-12-08,Delivered,Mobile App,PayPal,Europe,0.15
490797,17268,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490800,14735,2009-12-08,Delivered,Mobile App,Bank Transfer,Europe,0.05
490801,16029,2009-12-08,Delivered,Email Campaign,PayPal,Europe,0.15
490802,17067,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490803,17067,2009-12-08,Delivered,Website,Credit Card,Europe,0.0
490804,16560,2009-12-08,Delivered,Mobile App,Gift Card,Europe,0.0
490805,14861,2009-12-08,Delivered,Social Media,PayPal,Europe,0.05
490806,13485,2009-12-08,Delivered,Mobile App,Debit Card,Europe,0.1
490808,17371,2009-12-08,Delivered,Mobile App,Credit Card,Europe,0.0
490809,13408,2009-12-08,Delivered,Website,PayPal,Europe,0.0
490810,13408,2009-12-08,Delivered,Website,Gift Card,Europe,0.1
490811,18145,2009-12-08,Delivered,Mobile App,Credit Card,Europe,0.0
490817,15311,2009-12-08,Delivered,Website,Bank Transfer,Europe,0.0
490823,14841,2009-12-08,Delivered,Website,Credit Card,Europe,0.1
490834,16400,2009-12-08,Delivered,Website,Gift Card,Europe,0.0
490836,17988,2009-12-08,Delivered,Website,PayPal,Europe,0.1
490838,17371,2009-12-08,Delivered,Website,Credit Card,Europe,0.0
490846,17155,2009-12-08,Delivered,Website,Credit Card,Europe,0.0
490847,15093,2009-12-08,Delivered,Website,PayPal,Europe,0.0
490851,13643,2009-12-08,Delivered,Website,Debit Card,Europe,0.05
490855,13777,2009-12-08,Delivered,Social Media,Bank Transfer,Europe,0.15
490863,17852,2009-12-08,Delivered,Mobile App,PayPal,Europe,0.05
490871,15456,2009-12-08,Delivered,Mobile App,Debit Card,Europe,0.0
490893,13571,2009-12-08,Delivered,Email Campaign,Bank Transfer,Europe,0.05
490899,16732,2009-12-08,Delivered,Mobile App,Debit Card,Europe,0.0
490905,16940,2009-12-08,Delivered,Website,PayPal,Europe,0.1
490917,15162,2009-12-08,Delivered,Mobile App,PayPal,Europe,0.0
490920,18203,2009-12-08,Delivered,Mobile App,Bank Transfer,Europe,0.0
490921,16163,2009-12-08,Delivered,Email Campaign,Credit Card,Europe,0.0
490922,14494,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490924,17978,2009-12-08,Delivered,Website,Debit Card,Europe,0.05
490925,13078,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490926,15031,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490927,17230,2009-12-08,Delivered,Mobile App,PayPal,Europe,0.0
490928,14085,2009-12-08,Delivered,Mobile App,Credit Card,Europe,0.0
490930,13410,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490932,14085,2009-12-08,Delivered,Referral,Credit Card,Europe,0.0
490933,14063,2009-12-08,Delivered,Mobile App,Credit Card,Europe,0.1
490936,12785,2009-12-08,Delivered,Website,PayPal,Europe,0.2
490937,13081,2009-12-08,Delivered,Website,Credit Card,Europe,0.0
490938,14605,2009-12-08,Delivered,Website,Credit Card,Europe,0.15
490940,14605,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490941,14527,2009-12-08,Delivered,Website,Credit Card,Europe,0.1
490944,14285,2009-12-08,Delivered,Website,Credit Card,Europe,0.05
490945,16892,2009-12-08,Delivered,Website,Bank Transfer,Europe,0.0
490953,13204,2009-12-08,Delivered,Website,PayPal,Europe,0.05
490954,15924,2009-12-08,Delivered,Social Media,Credit Card,Europe,0.15
490956,15413,2009-12-08,Delivered,Website,Credit Card,Europe,0.15
490957,15823,2009-12-08,Delivered,Mobile App,Bank Transfer,Europe,0.05
490958,13576,2009-12-08,Delivered,Website,Credit Card,Europe,0.1
490959,12682,2009-12-08,Delivered,Referral,Debit Card,Europe,0.0
490961,14108,2009-12-08,Delivered,Website,Debit Card,Europe,0.0
490962,15061,2009-12-08,Delivered,Website,PayPal,Europe,0.0
